Aspergillus terreus,Fusarium brachygibbosum,Solirubrobacter sp.,Udaeobacter sp.,Gemmata sp.,Talaromyces marneffei,Ilumatobacter sp.,Curvularia lunata,Humicola olivacea,Humicola sp.,Rhodoplanes sp.,Nitrosocosmicus sp.,Scytalidium sp.,Rubrobacter sp.,Neobacillus drentensis,Target_Crop_Grouped
-1.583237561964914,-1.680538989995682,1.0733727518474379,-0.34815889104438236,-1.0285398252695257,-1.8339010850692625,-0.4976085826117385,2.1287982517871233,0.14017636236666328,0.81844236218292,0.3539482363776166,1.3294465095774628,0.44425747027823126,0.741851115370018,0.25099076497703326,1
0.12807732190335203,-1.8361713386777159,1.6403627343631064,-0.3195644137742043,-0.08319579510670942,1.3011174109575845,0.5088011302238132,-0.6746702739102242,-0.008351500938518852,3.588752184553323,0.8270990725182742,2.7197745378164533,1.0676796744055252,0.6670964795922242,0.4699419883736572,0
-1.3655798401393409,-4.973402663237101,2.2413019252638815,-1.5105838395998927,1.1333469919273604,-0.17179184351127963,1.2044439820035917,2.5487637400044814,-0.10275107414510003,3.9114332375631866,0.985186761347931,2.9418326405992126,-0.628025823876882,1.7148895997639295,-4.973402663237101,0
0.3316460460012141,-1.9191069426449228,1.6618928293116073,-1.1013668375917984,-0.04279482369957115,-1.9342698282208795,0.8333679917499919,2.7339236657665817,-0.4304681567399556,2.0055855282807147,0.8250433464735099,2.728811621869109,-0.9510730387329225,1.1296637106386764,-5.446846143148492,0
0.7501154408442201,-0.5289751147923974,1.854480078708113,-1.2901800031551816,0.47857600279380075,0.37011303175802884,0.1721629346591921,1.0894411400544306,-1.4392905198089292,-2.7177622484880617,0.04283792426451849,1.812507545013714,-5.078439594460397,1.5137773107262398,1.1904521480386387,3
3.841418338241339,0.04509367018712556,1.1440975001290659,-2.263711876144361,0.1440604658346098,0.04253810393476033,-0.05473190827263652,0.5401728854994386,1.4619219824909173,-0.9607045637315852,0.13109969898304666,2.9440199553158575,-0.2208735872613906,1.1361710707886947,0.14549023631455701,3
-0.518594384318517,-1.3508967890398025,1.1232273391308571,0.23903685936465857,-0.4931462184059427,0.7599525136565352,-0.8845378523249638,1.08359448595597,-0.36782268352885317,1.5874208030741581,-0.4118651380416813,1.4030592789035254,1.2193123323990978,0.5179287088105715,0.6375593050434483,1
-2.566274384597413,-1.6794326918430202,1.8509756684604521,-0.17871257223405804,1.0483138422842817,0.28334570569727846,1.3005266388394954,-1.0313371618423643,-0.3822463364497865,3.785827759522876,1.4709166296313805,3.154987463119015,2.3624332254734965,1.298516325464886,-4.977096820322248,1
0.6680733623719782,-4.903619725667979,1.3283342276789762,-0.14539624701728712,0.6925084727067792,2.2552043878067702,0.8068813775907919,2.4708498784461,-0.014348896194563155,2.885078586568853,1.5831661147282639,3.2283112518814,-1.324108184803412,1.0746689191068284,-4.903619725667979,0
1.7678122501834226,-5.031100962818898,1.5952829095941705,-0.7782725150698544,1.235000102631354,2.7912173662900672,0.39463338812526205,0.9301689239444434,-0.558882897430612,3.5205010150176905,1.1307571889948649,3.2849206383730793,-0.19176890497947371,1.2963531717028114,0.2900244426053627,0
1.255340092566605,0.6522308949327636,1.605083389116077,-2.0713125190472685,-0.5994952191375071,1.0407547224411482,0.5834597090806598,1.8751035960910283,0.730309400061278,0.23886007113428348,-0.02002164467315245,2.155882902834855,0.09422742431679444,1.4365893799817107,-5.596352598211248,3
