Code,Pythium sp.,Humicola sp.,Aspergillus terreus,Curvularia lunata,Didymella exigua,Talaromyces marneffei,Chrysosporium lobatum,Nitrososphaera sp.,Nitrosocosmicus sp.,Dokmaia sp.,Fusarium brachygibbosum,Penicillium pinophilum,Penicillium javanicum,Cladosporium herbarum,Exserohilum rostratum,Scytalidium sp.,Aspergillus deflectus,Acrophialophora jodhpurensis,Fusarium pseudensiforme,Chaetomium megalocarpum,Neobacillus drentensis,Fusarium equiseti,Solirubrobacter sp.,Aspergillus niger,Udaeobacter sp.,Humicola olivacea,Rhodoplanes sp.,Rubrobacter sp.,Gaiella sp.,Bacillus sp.,Nocardioides sp.,Bacillus megaterium,Ilumatobacter sp.,Pedomicrobium sp.,Sphingomonas sp.,Pirellula sp.,Haliangium sp.,Microvirga sp.,Micromonospora sp.,Bryobacter sp.,Povalibacter uvarum,Gemmata sp.,Target_Crop_Grouped
AZM05E,0.46123333794567,8.2191780821918,8.1730547483972,2.1908583552419,0.81177067478437,1.8034223513676,0.8394446750611099,12.650473244096,8.1722669770576,0.6595636732623,0.10147133434805,6.475716064757201,1.1161846778285,1.4252110142521,0.0,4.7737650477377,0.40127300401273,6.6648217333149,0.53041833863752,1.1484710114847,0.0,0.26290300262903,5.020369406071,1.1392463447258,0.052072165895794,0.11530833448642,1.8899133151591,3.0385640334487,3.599105583974,0.6616228137348,2.1533372132202,1.739822954636,1.3171194903054,2.1165803902349,1.9573008239654,1.9818053726223,1.4917143994854,1.2405427757527,1.1547768554538,1.6693723772475,1.3722547247833,0.72594725395902,0
AZM05F,2.1599578763402,2.8209408364235,2.6573755615554,24.487738205935,2.9307312264035,2.9576186688475,0.27783690525537,10.893006175931,5.478217325989,0.0,0.0,0.95114327645892,0.51982388725199,4.0756881504801,12.265154994903,0.017924961629379,1.1920099483537,3.5200143399693,0.36410078309676,0.07057953641568,0.0,1.2838753767043,2.5171089968286,1.5919606547092,0.20697713236521,0.38874760533716,1.1884493406777,1.7526289434151,2.7841762643966,0.7277583041228499,3.8657986980471,0.89467534635286,0.96144216324487,0.54748789851444,2.1098314137873,0.97813386746787,1.2852612251711,1.1984643632115,0.39058587881823,1.6024036054081,0.7444500083458501,0.94141211817727,0
AZM05G,0.027469902541563,0.060911523026944,9.9011083508504,11.144420026753,2.6263615516912,0.4825148098604999,2.0279954137206,5.3565432991555,5.033704382861099,0.059717179438181,26.492929485955,0.095547487101089,0.35352570227403,0.0262755589528,8.33651824957,0.30336327154596,0.42279763042232,2.4854290082171,0.8073762660042,1.7855436652016,0.0,3.8911714121919,4.1814096438441,0.50640168163577,0.2221131744105,0.41802025606727,0.38998941088355,2.6421136909528,2.0325938169891,1.3507580257755,3.7500968516749,2.1617293835068,0.5862754719905,0.4493917714817,2.4923164337922,0.71024561584752,0.51395955474057,2.665358092926,0.88845269764198,1.260363129213,0.55270022469589,1.0847387587489,3
AZM05H,0.016396619315218,0.0,3.4671396842905,2.0287089898192,2.4043406323133,1.8334401597925,7.126566995095899,6.814481205612299,2.0509267278711,0.0953985123794479,3.8576773443439,0.2683083160672,19.304783341035,0.0,0.17887221071146,0.11477633520652,0.050680459701582,1.7440040544368,7.299476798783699,2.9171076363528,1.3164732374848,5.9475010061562,4.569547895375,2.0063499634803,0.086610081413477,2.0272183880633,1.1293954616317,2.8546682833882,4.250822795773399,0.98735492811363,2.8234886540793,2.5186211675039,1.195219123506,1.1397886714014,2.4389398926035,0.87995842716092,0.44690802009354,2.1340724060281,0.62705698943357,0.8938160401870799,0.92153126623939,1.067036203014,3
AZM05I,2.6995677929825,10.789986053384,1.6100747041522,3.8429141523633,1.6777365056132,1.220674132479,4.316546762589899,6.973272333253099,7.7775102335661,0.48191772877284,0.99145251936646,0.31759621093912,0.12151507201149,0.14084701528604,0.61586047860368,0.88098427208329,0.64071583424239,0.99697593173062,2.4303014402298,0.85750976953562,0.0,1.7205429514354,4.803756320732,1.2151507201149,0.317842523477,0.48329858186388,1.3411991331568,2.7257404286058,3.6503732241753,1.6397784733927,2.2875030098724,1.3869491933542,1.7312785937876,1.2159884420901,0.91259330604382,1.738502287503,1.3219359499157,1.5241993739465,1.4784493137491,0.98723814110282,0.86925114375151,1.365278112208,0
AZM05J,1.5897394443995,12.485292664745,3.5935296706455,20.212144890829,1.7487133888395,0.45356972848687,0.2092707856187,11.638628275639,10.198964736331,0.22543762742615,0.090713945697375,0.25866946891925,0.089815787819183,0.66643314561834,2.6576491615696,0.31255894161076,0.036824473005865,1.5663873395665,0.39159683489164,0.17783525988198,0.020219993529602,1.5762670762267,4.6384665156907,0.33231841493098,0.14558395341313,0.36195762491131,1.4558395341313,2.895503073439,3.7528307990941,1.2131996117761,1.9653833710773,0.9301197023617,1.7227434487221,1.4841475250728,1.3345195729537,1.8036234228405,1.1484956324814,1.0473956648334,1.6378194758978,1.1404076350696,0.8613717243610499,1.1808476221288,0
AZM05K,0.47105004906771,2.5854224284057,6.218217503791601,10.655723079668,1.2258006958694,4.2162547952538,7.336961370327399,9.9902019897498,7.597226409406101,0.36934606120082,1.6700865376037,1.8110446962262,1.364974574003,0.089214024444643,0.63341957355696,3.4079757337854,1.8842001962709,1.1133910250691,1.2793291105362,4.9424569542332,2.3025324088031,0.22303506111161,5.3436840518541,7.153180479971501,1.6694302080193,4.1734320635204,1.2737413325294,3.8589086523967,4.691739523666,2.174404582454,1.8766958094664,2.9846246608381,1.23228821224,0.79891468194151,2.0387398251432,0.8139885438649399,0.73485076876696,1.021254145312,1.5488393126319,1.5073861923425,0.93081097377148,0.50874283991559,3
AZM05L,0.025343189017951,3.5072157690954,3.1946497712073,1.5726856740584,0.20274551214361,7.196057726152801,0.076029567053854,13.662009672219,4.433100483611,0.0,0.0,0.21823301654347,0.73072861668427,0.040830693417811,1.4361140443506,0.052094332981345,8.5871172122492,4.5983808518127,0.46321717705033,0.0,0.0,0.19148187258008,2.1359484148307,0.5054558254135899,0.28658427368798,0.8532206969377,1.5851692638366,1.8359305033136,2.377753895755,0.34031882500448,2.6374708937847,0.7254164427727,1.2358946802794,0.73437220132545,2.8747984954326,1.5448683503493,1.4239656098872,0.80154039047107,1.0836467848827,2.055346587856,1.0030449579079,1.5269568332438,0
AZM05M,13.201852681906,21.042880621545,0.37053638129389,0.442253100254,0.77991931869117,0.61855670103093,0.0,9.775437322196,3.783063979178,3.4633198864485,0.0,0.089645898700134,0.11952786493351,0.31376064545047,0.0,3.8129388913791,0.0,0.0,1.5090392947856,0.0,0.0,0.34065441506051,4.9543005871315,0.37651277454056,1.8612674777556,0.4781114597340501,3.3987046788935,1.7159978209551,6.3404152291024,2.4332667514073,1.0199140487864,0.45396767750136,3.3139640457599,1.3921675443375,0.81108891713577,2.2819441922402,2.015616488106,0.3783063979178,1.0713637189032,0.67489861388536,1.237818533987,1.4133527026209,2
AZM05N,0.6973907509546,3.627492575307599,0.32483029274501,13.45990666101,1.1084005091218,0.25190920661858,0.8008061094611799,15.867145797718,6.0496109967554,0.93338990241833,0.29433602036487,0.80345778532032,8.0014319049639,1.4067140432754,6.413078065337301,2.493901145524,0.90156979210861,1.1786699193891,1.2409843020789,2.3931374628765,2.054914000628,0.25190920661858,4.6819942085616,3.1488650827323,1.126888322925,1.8389372083157,2.2781983742107,3.3597320587517,4.3400900115131,1.4827477933224,1.126888322925,1.7618532603007,0.96989149774971,2.3584411959669,1.2838851481003,1.8386072637198,1.1199106862506,0.6872972124341501,1.9746711788717,1.0012908627848,1.5560129784042,0.5686773889683601,1
AZM05O,3.8953369523247,32.88436641152,1.0289140754537,0.45880936697935,0.72909805346719,3.33431757785,0.0,13.334186857856,13.788688666261,8.6060826311127,0.14082267699366,0.24303268448906,0.42246803098099,0.12719467599428,0.022713334998978,2.6392895268812,5.1218570422695,0.0,0.22031934949009,0.27256001998773,1.4499247831514,0.11129534149499,4.6826489133566,2.378086174393,0.6561469769228301,0.89717673245963,2.0740645904683,1.7667957622507,4.215344237109099,1.3026918029639,1.6035591972602,0.81298210799219,1.5075376884422,1.7860000640143,1.485132669718,1.1042473514067,1.1778638415005,0.62093909035624,1.7027814230388,0.7809749383862,0.92180648465256,0.83218640975579,0
AZM05P,0.8264462809917401,29.34547222345,0.14584346135148,7.5087285101869,0.5833738454059301,0.49056437000044,0.066292482432492,12.937702461491,11.126291897133,1.1844256861272,0.0,0.15026296018032,0.49498386882927,0.44636938171211,0.16352145666681,0.3093649180183,0.35355990630662,0.38891589693729,0.25191143324347,0.0,0.0,0.057453484774827,5.520174530068999,0.092809475405489,0.12560876176205,0.5259203606311,1.5690076907821,3.2592168183521,3.4883977170057,0.6544877586548801,1.5271381035281,0.40106657264373,1.9546486260164,1.2054033804183,0.96740783181648,1.7100420899535,1.6527468652901,1.236254655237,1.6593578527513,1.1855704180348,0.95418585689416,1.8202252143062,0
AZM05Q,11.555560182823,7.002675717602499,1.3097481493821,14.511343168591,2.2748805297296,0.13222417724287,0.11244260741913,15.901568571017,14.437329112102,0.5465960082874399,0.13430644775063,0.036439733885829,0.3310810107341,4.2884361107351,2.4872721215213,0.36023279784277,0.59865277098148,0.19781569823736,0.27590084227842,0.1738695873981,0.0,0.71421878416225,4.9647431285077,0.49245697508563,0.30939703554468,0.6090641235202899,2.1477910490718,2.9140883580371,2.5867031227515,2.0146783709886,1.0073391854943,0.99294862570154,2.1657792488128,1.7268671751331,0.80946898834365,1.5973521369981,1.0505108648726,0.67995395020866,2.0866311699525,0.8598359476183599,1.0217297452871,0.8994099870485001,0
AZM05R,40.076282113795,0.039007899099568,1.3771955487653,1.9352252164397,32.057991743328,0.94052378940069,0.8820119407513399,14.001295255604,3.9923120312533,0.0,0.38032701622078,0.098603300501685,0.14736317437614,0.086684220221261,0.044425662863397,0.0,0.10835527527658,0.1647000184204,0.22104476156422,0.6490480989067,2.141349990599,0.2058750230255,4.1636200305012,1.4833837185363,0.17548624313201,0.15061383263444,0.6768755092234701,2.9602857918817,2.8808991580839,0.8001337038042899,2.3753316481083,2.6114024275597,0.7708859966156201,0.72492531389057,2.5675308667767,0.88996594731234,0.58077589988928,2.3001232581946,0.61002360707795,1.0132241418932,0.73537092360081,1.048739214908,3
AZM05S,0.28515396059691,0.31896668319733,39.330958928813,1.4449303457914,1.7075424913214,0.87687660610432,10.736666516388,8.0038505538659,16.030023159128,0.074387989720932,0.87913078761102,0.076642171227627,0.0687525359541949,0.16004688697534,3.2460213696407,0.67287317974843,0.62328118660115,0.0,0.5872142824940301,5.1169920201975,0.97240436396105,0.38208376538479,2.6465582187003,0.8216491591903,0.0837076927369629,3.6382489518056,0.95845308183822,2.6256312955161,1.5583582131198,0.98496051787159,1.2556153910544,1.386757443009,0.7952230810011399,0.34599179664611,0.90683333798376,0.8217305170345199,0.34738692485839,1.4188453918915,1.1914394932894,0.6026953877061301,0.47852897681297,0.97100923574877,3
AZM05T,9.7773824406193,6.428502740648099,0.77892105010097,3.8825848639292,1.5313972497356,2.8079623040677,1.5530339455717,12.416689336235,5.345484221980399,0.0,0.3365708241177,0.60582748341187,3.649389364362,0.3726319838446,0.8077699778824899,4.4475430329839,4.2552168477738,2.2117511299163,0.62265602461775,0.35580344263872,2.4840179542982,0.31012597365131,4.0397170837867,0.5000480815463,1.6662132752992,0.90633714780267,0.86711099020675,2.2034820457018,3.017886289445,2.0079570184984,2.5520266594124,1.9314472252448,0.53896898803047,0.93852013057671,3.0739934711643,0.85520946681175,0.91131664853101,1.5846028291621,0.7429951033732299,1.0881392818281,0.71409140369967,0.79910228509249,1
AZM05U,2.6176489876987,25.976933959171,0.041222818703917,0.20611409351959,0.30917114027938,0.77854914415807,0.027169585054854,7.2432902314463,13.821579919591,11.389677431444,0.10586769348961,23.718110870645,0.044970347677,0.057149816839521,0.14427986546371,6.2546258560762,0.069329286002042,0.019674527108688,0.26232702811584,0.0,0.0,0.0,3.7487775725307,0.64082745439726,0.4889709877214,0.39817495339011,2.5622079756601,2.1558187547539,5.2374225795936,0.8106052374225801,1.7342171031185,0.39986960773661,2.1601651635336,1.7298706943388,1.3300010866022,1.4734325763338,1.2778441812452,1.0909486037162,1.2756709768554,0.83233728132131,1.1952624144301,1.6777137889819,1
AZM05V,2.3839701770736,9.8033550792171,1.0643056849953,6.4771668219944,0.8602050326188301,5.219944082013,0.18080149114632,12.935082436672,13.819460529363,0.40074557315937,0.0,0.2618825722274,0.5554520037278701,0.38583410997204,1.0689655172414,0.14165890027959,0.0093196644920783,0.0,0.67474370922647,0.0,0.0,0.16775396085741,2.0635488829462,0.13327120223672,0.4695626539765401,0.5358807082945,2.663662588701,1.6003032153461,2.2509528121118,0.8822724305657901,1.5624012970879,0.48430228885473,1.2233896948896,0.52220420711293,1.0191404687204,1.0675706976059,1.1686424796277,0.53062685561475,1.0507254006022,1.1412688719968,0.98755553683856,1.0907329809859,0
AZM05W,7.6478785741869,21.02788831243,3.6409274836717,1.5732299064793,0.17797478130929,10.138686008832,0.0,9.5589519650655,16.613537117904,0.6103191793011999,0.0,5.0890713410232,0.25688812773888,0.27871522355983,0.17965378868013,0.50957873705066,0.015111066337581,0.0,0.43486290904817,0.0,0.8275109170305699,0.059604761664904,3.0633187772926,0.29214728252657,0.28165938864629,0.35175204419147,1.9235807860262,2.2707423580786,3.5545851528384,1.1135371179039,1.7445414847162,0.41484716157205,0.91921397379913,0.8930131004366799,0.70524017467249,0.8449781659388599,1.707423580786,0.37991266375546,2.0502183406114,1.8056768558952,0.99781659388646,2.1353711790393,0
AZM05X,0.7269422989550199,1.3864221497116,3.8384756240276,7.1372516624675,1.4635220905098,3.0963886938444,2.4520534743161,14.146448567351,9.4521901416182,0.7613619153828199,2.0982198174384,0.1638373741963,0.20101055993832,0.26984979279391,0.34419616427795,1.1991794363444,0.15419988159652,0.13492489639695,1.5254774000799,3.8646345325128,0.0,0.4281800283617601,5.4473597540894,6.8219679759889,0.13393347238994,2.2689411149202,1.0692721484246,4.6020419365463,3.9740915578,1.9299593808321,2.3427379514766,1.6072016686793,1.9585025798661,0.73334065210232,1.7784608628829,0.56866834998353,0.46327807662751,1.4359424744758,1.8662860906795,0.8936216928312699,0.43912613898342,0.59721154901746,3
